vendor,product,datum
microsoft,windows_server_2016,2016-11-10
microsoft,windows_server_2016,2016-11-10
microsoft,windows_server_2016,2016-11-10
microsoft,windows_server_2016,2016-11-10
microsoft,windows_server_2016,2016-11-10
microsoft,windows_server_2016,2016-11-10
microsoft,windows_server_2016,2016-11-10
microsoft,windows_server_2016,2016-11-10
microsoft,windows_server_2016,2016-11-10
microsoft,windows_server_2016,2016-11-10
microsoft,windows_server_2016,2016-11-10
microsoft,windows_server_2016,2016-11-10
microsoft,windows_server_2016,2016-11-10
microsoft,windows_server_2016,2016-11-10
microsoft,windows_server_2016,2016-11-10
microsoft,windows_server_2016,2016-11-10
microsoft,windows_server_2016,2016-11-10
microsoft,windows_server_2016,2016-12-20
microsoft,windows_server_2016,2016-11-10
microsoft,windows_server_2016,2016-11-10
microsoft,windows_server_2016,2016-11-10
microsoft,windows_server_2016,2016-11-10
microsoft,windows_server_2016,2016-11-10
microsoft,windows_server_2016,2016-11-10
microsoft,windows_server_2016,2016-11-10
microsoft,windows_server_2016,2016-11-10
microsoft,windows_server_2016,2016-11-10
microsoft,windows_server_2016,2016-11-10
microsoft,windows_server_2016,2016-11-10
microsoft,windows_server_2016,2016-11-10
microsoft,windows_server_2016,2016-12-20
microsoft,windows_server_2016,2016-12-20
microsoft,windows_server_2016,2016-12-20
microsoft,windows_server_2016,2016-12-20
microsoft,windows_server_2016,2016-12-20
microsoft,windows_server_2016,2016-12-20
microsoft,windows_server_2016,2016-12-20
microsoft,windows_server_2016,2016-12-20
microsoft,windows_server_2016,2016-12-20
microsoft,windows_server_2016,2017-03-17
microsoft,windows_server_2016,2017-03-17
microsoft,windows_server_2016,2017-03-17
microsoft,windows_server_2016,2017-03-17
microsoft,windows_server_2016,2017-03-17
microsoft,windows_server_2016,2017-03-17
microsoft,windows_server_2016,2017-03-17
microsoft,windows_server_2016,2017-03-17
microsoft,windows_server_2016,2017-02-20
microsoft,windows_server_2016,2017-03-17
microsoft,windows_server_2016,2017-03-17
microsoft,windows_server_2016,2017-03-17
microsoft,windows_server_2016,2017-03-17
