vendor,product,datum
microsoft,windows_2000,1997-07-01
microsoft,windows_2000,1997-01-01
microsoft,windows_2000,1999-02-12
microsoft,windows_2000,1999-01-01
microsoft,windows_2000,1999-01-05
microsoft,windows_2000,1997-01-01
microsoft,windows_2000,1997-01-01
microsoft,windows_2000,1997-01-01
microsoft,windows_2000,1998-10-01
microsoft,windows_2000,1998-10-01
microsoft,windows_2000,1997-01-01
microsoft,windows_2000,1997-01-01
microsoft,windows_2000,1997-01-01
microsoft,windows_2000,1997-01-01
microsoft,windows_2000,1997-01-01
microsoft,windows_2000,1997-01-01
microsoft,windows_2000,1997-01-01
microsoft,windows_2000,2000-07-01
microsoft,windows_2000,2000-06-01
microsoft,windows_2000,2000-01-20
microsoft,windows_2000,1997-03-01
microsoft,windows_2000,1999-07-29
microsoft,windows_2000,1999-05-20
microsoft,windows_2000,1999-05-17
microsoft,windows_2000,1999-05-07
microsoft,windows_2000,1999-07-20
microsoft,windows_2000,1999-06-23
microsoft,windows_2000,1999-06-30
microsoft,windows_2000,1999-05-27
microsoft,windows_2000,1999-12-01
microsoft,windows_2000,1999-06-16
microsoft,windows_2000,1999-08-11
microsoft,windows_2000,1999-07-03
microsoft,windows_2000,1999-12-31
microsoft,windows_2000,1999-11-17
microsoft,windows_2000,2000-02-15
microsoft,windows_2000,2000-03-30
microsoft,windows_2000,2000-04-07
microsoft,windows_2000,2000-05-19
microsoft,windows_2000,2000-04-20
microsoft,windows_2000,2000-04-20
microsoft,windows_2000,2000-05-25
microsoft,windows_2000,2000-05-11
microsoft,windows_2000,2000-05-11
microsoft,windows_2000,2000-06-15
microsoft,windows_2000,2000-06-01
microsoft,windows_2000,2000-06-05
microsoft,windows_2000,2000-06-30
microsoft,windows_2000,2000-06-30
microsoft,windows_2000,2000-06-30
microsoft,windows_2000,2000-06-30
microsoft,windows_2000,2000-06-30
microsoft,windows_2000,2000-06-30
microsoft,windows_2000,2000-06-30
microsoft,windows_2000,2000-07-25
microsoft,windows_2000,2000-07-27
microsoft,windows_2000,2000-10-20
microsoft,windows_2000,2000-10-20
microsoft,windows_2000,2000-10-20
microsoft,windows_2000,2000-11-14
microsoft,windows_2000,2000-11-14
microsoft,windows_2000,2000-12-19
microsoft,windows_2000,2000-12-19
microsoft,windows_2000,2000-12-11
microsoft,windows_2000,2000-08-29
microsoft,windows_2000,2001-01-09
microsoft,windows_2000,2001-01-09
microsoft,windows_2000,2000-11-21
microsoft,windows_2000,2000-04-14
microsoft,windows_2000,2000-12-31
microsoft,windows_2000,2001-02-12
microsoft,windows_2000,2001-02-12
microsoft,windows_2000,2001-03-12
microsoft,windows_2000,2001-07-21
microsoft,windows_2000,2001-02-16
microsoft,windows_2000,2001-02-12
microsoft,windows_2000,2001-05-03
microsoft,windows_2000,2001-06-27
microsoft,windows_2000,2001-07-02
microsoft,windows_2000,2001-06-27
microsoft,windows_2000,2001-06-02
microsoft,windows_2000,2001-05-03
microsoft,windows_2000,2001-07-21
microsoft,windows_2000,2001-07-21
microsoft,windows_2000,2001-07-21
microsoft,windows_2000,2001-07-21
microsoft,windows_2000,2001-07-21
microsoft,windows_2000,2001-07-21
microsoft,windows_2000,2001-07-21
microsoft,windows_2000,2001-07-21
microsoft,windows_2000,2001-06-18
microsoft,windows_2000,2001-07-21
microsoft,windows_2000,2001-08-14
microsoft,windows_2000,2001-09-20
microsoft,windows_2000,2001-09-20
microsoft,windows_2000,2001-09-20
microsoft,windows_2000,2001-12-06
microsoft,windows_2000,2001-12-06
microsoft,windows_2000,2001-12-20
microsoft,windows_2000,2001-12-07
microsoft,windows_2000,2001-07-16
microsoft,windows_2000,2001-07-07
microsoft,windows_2000,2001-07-27
microsoft,windows_2000,2001-07-18
microsoft,windows_2000,2001-05-24
microsoft,windows_2000,2002-10-22
microsoft,windows_2000,2001-08-31
microsoft,windows_2000,2001-12-31
microsoft,windows_2000,2001-12-31
microsoft,windows_2000,2001-12-31
microsoft,windows_2000,2001-12-31
microsoft,windows_2000,2001-12-31
microsoft,windows_2000,2002-03-08
microsoft,windows_2000,2002-03-08
microsoft,windows_2000,2004-02-03
microsoft,windows_2000,2002-04-04
microsoft,windows_2000,2002-03-08
microsoft,windows_2000,2002-03-08
microsoft,windows_2000,2002-03-08
microsoft,windows_2000,2002-03-15
microsoft,windows_2000,2002-04-04
microsoft,windows_2000,2002-05-16
microsoft,windows_2000,2002-07-03
microsoft,windows_2000,2002-06-25
microsoft,windows_2000,2002-07-26
microsoft,windows_2000,2002-06-18
microsoft,windows_2000,2002-10-10
microsoft,windows_2000,2002-10-10
microsoft,windows_2000,2002-10-10
microsoft,windows_2000,2002-10-04
microsoft,windows_2000,2002-09-05
microsoft,windows_2000,2002-09-24
microsoft,windows_2000,2002-09-05
microsoft,windows_2000,2002-08-12
microsoft,windows_2000,2002-10-04
microsoft,windows_2000,2002-10-11
microsoft,windows_2000,2002-10-11
microsoft,windows_2000,2002-11-12
microsoft,windows_2000,2002-10-28
microsoft,windows_2000,2002-11-04
microsoft,windows_2000,2002-12-23
microsoft,windows_2000,2002-12-23
microsoft,windows_2000,2002-12-23
microsoft,windows_2000,2002-12-23
microsoft,windows_2000,2002-12-23
