vendor,product,datum
microsoft,windows_98,1999-01-25
microsoft,windows_98,1999-11-29
microsoft,windows_98,1999-04-12
microsoft,windows_98,2000-06-01
microsoft,windows_98,1999-05-07
microsoft,windows_98,1999-08-16
microsoft,windows_98,1999-07-03
microsoft,windows_98,1999-12-10
microsoft,windows_98,1999-02-06
microsoft,windows_98,1999-03-08
microsoft,windows_98,1999-11-17
microsoft,windows_98,2000-02-04
microsoft,windows_98,2000-02-18
microsoft,windows_98,2000-03-04
microsoft,windows_98,2000-05-19
microsoft,windows_98,1999-11-12
microsoft,windows_98,2000-05-02
microsoft,windows_98,2000-05-25
microsoft,windows_98,2000-06-29
microsoft,windows_98,2000-10-20
microsoft,windows_98,2000-10-20
microsoft,windows_98,2000-12-19
microsoft,windows_98,2000-12-19
microsoft,windows_98,2000-12-11
microsoft,windows_98,2001-01-09
microsoft,windows_98,2000-08-29
microsoft,windows_98,2000-04-14
microsoft,windows_98,2001-07-02
microsoft,windows_98,2001-05-03
microsoft,windows_98,2001-12-06
microsoft,windows_98,2001-12-20
microsoft,windows_98,2001-12-20
microsoft,windows_98,2001-07-30
microsoft,windows_98,2002-03-08
microsoft,windows_98,2002-03-15
microsoft,windows_98,2002-10-10
microsoft,windows_98,2002-10-10
microsoft,windows_98,2002-10-04
microsoft,windows_98,2002-10-04
microsoft,windows_98,2002-12-11
microsoft,windows_98,2002-12-23
microsoft,windows_98,2002-12-23
microsoft,windows_98,2002-12-23
microsoft,windows_98,2002-12-23
microsoft,windows_98,2002-12-31
microsoft,windows_98,2003-03-24
microsoft,windows_98,2003-08-07
microsoft,windows_98,2004-06-01
microsoft,windows_98,2004-06-01
microsoft,windows_98,2004-06-01
microsoft,windows_98,2004-06-01
microsoft,windows_98,2004-08-06
microsoft,windows_98,2004-08-06
microsoft,windows_98,2004-11-03
microsoft,windows_98,2004-11-03
microsoft,windows_98,2004-11-03
microsoft,windows_98,2005-01-10
microsoft,windows_98,2005-04-12
microsoft,windows_98,2004-08-18
microsoft,windows_98,2005-01-10
microsoft,windows_98,2004-12-23
microsoft,windows_98,2004-12-15
microsoft,windows_98,2005-05-02
microsoft,windows_98,2005-05-02
microsoft,windows_98,2005-05-02
microsoft,windows_98,2005-08-10
microsoft,windows_98,2005-05-02
microsoft,windows_98,2005-05-02
microsoft,windows_98,2005-05-02
microsoft,windows_98,2005-05-02
microsoft,windows_98,2005-04-27
microsoft,windows_98,2005-05-02
microsoft,windows_98,2005-06-14
microsoft,windows_98,2005-06-14
microsoft,windows_98,2005-06-14
microsoft,windows_98,2005-07-27
microsoft,windows_98,2006-02-14
microsoft,windows_98,2006-01-10
microsoft,windows_98,2006-04-12
microsoft,windows_98,2006-01-10
microsoft,windows_98,2006-01-09
microsoft,windows_98,2006-06-13
microsoft,windows_98,2006-06-13
microsoft,windows_98,2008-10-20
