vendor,product,datum
microsoft,windows_server_2008,2007-06-06
microsoft,windows_server_2008,2012-03-28
microsoft,windows_server_2008,2008-07-08
microsoft,windows_server_2008,2008-07-08
microsoft,windows_server_2008,2008-04-08
microsoft,windows_server_2008,2008-04-08
microsoft,windows_server_2008,2008-04-21
microsoft,windows_server_2008,2008-10-15
microsoft,windows_server_2008,2008-07-08
microsoft,windows_server_2008,2008-12-10
microsoft,windows_server_2008,2008-10-15
microsoft,windows_server_2008,2008-10-15
microsoft,windows_server_2008,2008-10-15
microsoft,windows_server_2008,2008-09-11
microsoft,windows_server_2008,2008-12-10
microsoft,windows_server_2008,2008-10-15
microsoft,windows_server_2008,2008-10-15
microsoft,windows_server_2008,2008-09-16
microsoft,windows_server_2008,2008-10-23
microsoft,windows_server_2008,2008-12-10
microsoft,windows_server_2008,2008-12-10
microsoft,windows_server_2008,2008-10-20
microsoft,windows_server_2008,2009-01-14
microsoft,windows_server_2008,2009-01-14
microsoft,windows_server_2008,2009-04-15
microsoft,windows_server_2008,2009-03-10
microsoft,windows_server_2008,2009-03-10
microsoft,windows_server_2008,2009-03-10
microsoft,windows_server_2008,2009-03-10
microsoft,windows_server_2008,2009-04-15
microsoft,windows_server_2008,2009-04-15
microsoft,windows_server_2008,2009-10-14
microsoft,windows_server_2008,2009-10-14
microsoft,windows_server_2008,2009-10-14
microsoft,windows_server_2008,2009-10-14
microsoft,windows_server_2008,2009-03-11
microsoft,windows_server_2008,2009-03-11
microsoft,windows_server_2008,2009-06-10
microsoft,windows_server_2008,2009-06-10
microsoft,windows_server_2008,2009-06-10
microsoft,windows_server_2008,2009-06-10
microsoft,windows_server_2008,2009-06-10
microsoft,windows_server_2008,2009-07-15
microsoft,windows_server_2008,2009-07-15
microsoft,windows_server_2008,2009-07-15
microsoft,windows_server_2008,2009-07-15
microsoft,windows_server_2008,2009-03-11
microsoft,windows_server_2008,2009-03-11
microsoft,windows_server_2008,2009-01-21
microsoft,windows_server_2008,2009-01-28
microsoft,windows_server_2008,2009-04-15
microsoft,windows_server_2008,2009-10-14
microsoft,windows_server_2008,2009-06-10
microsoft,windows_server_2008,2009-06-10
microsoft,windows_server_2008,2009-06-10
microsoft,windows_server_2008,2009-06-10
microsoft,windows_server_2008,2009-06-10
microsoft,windows_server_2008,2009-06-10
microsoft,windows_server_2008,2009-06-10
microsoft,windows_server_2008,2009-06-10
microsoft,windows_server_2008,2009-06-10
microsoft,windows_server_2008,2009-11-11
microsoft,windows_server_2008,2009-11-11
microsoft,windows_server_2008,2009-09-08
microsoft,windows_server_2008,2009-08-12
microsoft,windows_server_2008,2009-08-12
microsoft,windows_server_2008,2009-04-01
microsoft,windows_server_2008,2009-08-12
