vendor,product,datum
microsoft,windows_2003_server,2004-12-15
microsoft,windows_2003_server,2004-12-15
microsoft,windows_2003_server,2004-12-15
microsoft,windows_2003_server,2004-12-15
microsoft,windows_2003_server,2004-12-15
microsoft,windows_2003_server,2004-12-23
microsoft,windows_2003_server,2004-12-23
microsoft,windows_2003_server,2004-12-23
microsoft,windows_2003_server,2004-12-23
microsoft,windows_2003_server,2004-12-23
microsoft,windows_2003_server,2004-12-31
microsoft,windows_2003_server,2004-12-31
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-08-10
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-31
microsoft,windows_2003_server,2005-05-31
microsoft,windows_2003_server,2005-05-31
microsoft,windows_2003_server,2005-05-31
microsoft,windows_2003_server,2005-05-31
microsoft,windows_2003_server,2005-05-31
microsoft,windows_2003_server,2005-04-27
microsoft,windows_2003_server,2005-04-27
microsoft,windows_2003_server,2005-04-27
microsoft,windows_2003_server,2005-04-27
microsoft,windows_2003_server,2005-04-27
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-03-05
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-05-02
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-06-14
microsoft,windows_2003_server,2005-08-10
microsoft,windows_2003_server,2005-08-10
microsoft,windows_2003_server,2005-08-10
microsoft,windows_2003_server,2005-08-10
microsoft,windows_2003_server,2005-08-10
microsoft,windows_2003_server,2005-08-10
microsoft,windows_2003_server,2005-08-10
microsoft,windows_2003_server,2005-05-18
microsoft,windows_2003_server,2005-05-18
microsoft,windows_2003_server,2005-05-18
microsoft,windows_2003_server,2005-05-18
microsoft,windows_2003_server,2005-05-18
microsoft,windows_2003_server,2005-05-18
microsoft,windows_2003_server,2005-06-13
microsoft,windows_2003_server,2005-06-13
microsoft,windows_2003_server,2005-10-12
microsoft,windows_2003_server,2005-10-12
microsoft,windows_2003_server,2005-10-12
microsoft,windows_2003_server,2005-10-12
microsoft,windows_2003_server,2005-10-12
microsoft,windows_2003_server,2005-10-12
microsoft,windows_2003_server,2005-10-12
microsoft,windows_2003_server,2005-10-12
microsoft,windows_2003_server,2005-10-12
microsoft,windows_2003_server,2005-10-12
microsoft,windows_2003_server,2005-10-12
microsoft,windows_2003_server,2005-10-12
microsoft,windows_2003_server,2005-08-10
microsoft,windows_2003_server,2005-08-10
microsoft,windows_2003_server,2005-08-10
microsoft,windows_2003_server,2005-08-10
microsoft,windows_2003_server,2005-08-10
microsoft,windows_2003_server,2005-08-10
microsoft,windows_2003_server,2005-10-13
microsoft,windows_2003_server,2005-10-13
microsoft,windows_2003_server,2005-10-13
microsoft,windows_2003_server,2005-10-13
microsoft,windows_2003_server,2005-10-13
microsoft,windows_2003_server,2005-10-13
microsoft,windows_2003_server,2005-10-21
microsoft,windows_2003_server,2005-10-21
microsoft,windows_2003_server,2005-10-12
microsoft,windows_2003_server,2005-10-12
microsoft,windows_2003_server,2005-10-12
microsoft,windows_2003_server,2005-10-12
microsoft,windows_2003_server,2005-10-21
microsoft,windows_2003_server,2005-11-29
microsoft,windows_2003_server,2005-11-29
microsoft,windows_2003_server,2005-11-29
microsoft,windows_2003_server,2005-11-29
microsoft,windows_2003_server,2005-11-29
microsoft,windows_2003_server,2005-11-29
microsoft,windows_2003_server,2005-11-29
microsoft,windows_2003_server,2005-11-29
microsoft,windows_2003_server,2005-10-21
microsoft,windows_2003_server,2005-07-27
microsoft,windows_2003_server,2005-07-27
microsoft,windows_2003_server,2005-07-27
microsoft,windows_2003_server,2005-07-27
microsoft,windows_2003_server,2005-07-27
microsoft,windows_2003_server,2005-07-27
microsoft,windows_2003_server,2005-07-27
microsoft,windows_2003_server,2005-09-01
microsoft,windows_2003_server,2005-09-01
microsoft,windows_2003_server,2005-10-06
microsoft,windows_2003_server,2005-11-03
microsoft,windows_2003_server,2005-12-01
microsoft,windows_2003_server,2005-12-01
microsoft,windows_2003_server,2005-12-01
microsoft,windows_2003_server,2005-12-01
microsoft,windows_2003_server,2005-12-04
microsoft,windows_2003_server,2005-12-04
microsoft,windows_2003_server,2005-12-04
microsoft,windows_2003_server,2005-12-04
microsoft,windows_2003_server,2005-12-15
microsoft,windows_2003_server,2005-12-28
microsoft,windows_2003_server,2005-12-28
microsoft,windows_2003_server,2005-12-28
microsoft,windows_2003_server,2005-12-28
microsoft,windows_2003_server,2005-12-31
microsoft,windows_2003_server,2006-02-14
microsoft,windows_2003_server,2006-02-14
microsoft,windows_2003_server,2006-02-14
microsoft,windows_2003_server,2006-02-14
microsoft,windows_2003_server,2006-02-14
microsoft,windows_2003_server,2006-02-14
microsoft,windows_2003_server,2006-02-14
microsoft,windows_2003_server,2006-02-14
microsoft,windows_2003_server,2006-02-14
microsoft,windows_2003_server,2006-02-14
microsoft,windows_2003_server,2006-02-14
microsoft,windows_2003_server,2006-02-14
microsoft,windows_2003_server,2006-02-14
microsoft,windows_2003_server,2006-02-14
microsoft,windows_2003_server,2006-02-14
microsoft,windows_2003_server,2006-01-10
microsoft,windows_2003_server,2006-01-10
microsoft,windows_2003_server,2006-01-10
microsoft,windows_2003_server,2006-01-10
microsoft,windows_2003_server,2006-01-10
microsoft,windows_2003_server,2006-01-10
microsoft,windows_2003_server,2006-01-10
microsoft,windows_2003_server,2006-04-12
microsoft,windows_2003_server,2006-04-12
microsoft,windows_2003_server,2006-04-12
microsoft,windows_2003_server,2006-04-12
microsoft,windows_2003_server,2006-04-12
microsoft,windows_2003_server,2006-04-12
microsoft,windows_2003_server,2006-04-12
microsoft,windows_2003_server,2006-02-14
microsoft,windows_2003_server,2006-02-14
microsoft,windows_2003_server,2006-02-14
microsoft,windows_2003_server,2006-02-14
microsoft,windows_2003_server,2006-02-14
microsoft,windows_2003_server,2006-02-14
microsoft,windows_2003_server,2006-02-14
microsoft,windows_2003_server,2006-01-10
microsoft,windows_2003_server,2006-01-10
microsoft,windows_2003_server,2006-02-14
microsoft,windows_2003_server,2006-02-14
microsoft,windows_2003_server,2006-02-14
microsoft,windows_2003_server,2006-02-14
microsoft,windows_2003_server,2006-02-14
microsoft,windows_2003_server,2006-02-14
microsoft,windows_2003_server,2006-02-14
microsoft,windows_2003_server,2006-09-12
microsoft,windows_2003_server,2006-09-12
microsoft,windows_2003_server,2006-09-12
microsoft,windows_2003_server,2006-09-12
microsoft,windows_2003_server,2006-09-12
microsoft,windows_2003_server,2006-09-12
microsoft,windows_2003_server,2006-09-12
microsoft,windows_2003_server,2006-09-12
microsoft,windows_2003_server,2006-09-12
microsoft,windows_2003_server,2006-09-12
microsoft,windows_2003_server,2006-05-10
microsoft,windows_2003_server,2006-05-10
microsoft,windows_2003_server,2006-05-10
microsoft,windows_2003_server,2006-05-10
microsoft,windows_2003_server,2006-05-10
microsoft,windows_2003_server,2006-01-09
microsoft,windows_2003_server,2006-01-09
microsoft,windows_2003_server,2006-01-09
microsoft,windows_2003_server,2006-01-09
microsoft,windows_2003_server,2006-01-09
microsoft,windows_2003_server,2006-01-09
microsoft,windows_2003_server,2006-01-09
microsoft,windows_2003_server,2006-01-22
microsoft,windows_2003_server,2006-02-01
microsoft,windows_2003_server,2006-03-03
microsoft,windows_2003_server,2006-05-10
microsoft,windows_2003_server,2006-05-10
microsoft,windows_2003_server,2006-05-10
microsoft,windows_2003_server,2006-05-10
microsoft,windows_2003_server,2006-05-10
microsoft,windows_2003_server,2007-02-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-07-11
microsoft,windows_2003_server,2006-07-11
microsoft,windows_2003_server,2006-07-11
microsoft,windows_2003_server,2006-07-11
microsoft,windows_2003_server,2006-04-03
microsoft,windows_2003_server,2006-04-03
microsoft,windows_2003_server,2006-04-03
microsoft,windows_2003_server,2006-04-03
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
microsoft,windows_2003_server,2006-06-13
